Location,Date,Year,County,LocMinTempF,LocMaxTempF,PRISMMinTempF,PRISMMaxTempF,MINDif_OUT,MAXDif_OUT
BosworthRue,2016-05-16,2016,Yuba,74.1,84.1,54.07160015,83.19920044,1,0
BosworthRue,2016-05-17,2016,Yuba,63.8,87.5,56.22440033,86.11160049,0,0
BosworthRue,2016-05-18,2016,Yuba,65.1,93.1,61.81339951,90.70159912,0,0
BosworthRue,2016-05-19,2016,Yuba,62.1,80.2,61.51640129,95.16739731,0,0
BosworthRue,2016-05-20,2016,Yuba,53.7,62.7,55.52959919,82.04180107,0,0
BosworthRue,2016-05-21,2016,Yuba,52.1,67.8,50.48239937,67.55360146,0,0
BosworthRue,2016-05-22,2016,Yuba,51.1,70.8,49.25119934,69.43460159,0,0
BosworthRue,2016-05-23,2016,Yuba,53.4,73.8,49.01720085,72.91220016,0,0
BosworthRue,2016-05-24,2016,Yuba,56.7,74.9,50.57959919,75.40340157,0,0
BosworthRue,2016-05-25,2016,Yuba,56,80,54.32899952,77.63720016,0,0
BosworthRue,2016-05-26,2016,Yuba,57.3,82.8,53.19139957,80.59100151,0,0
BosworthRue,2016-05-27,2016,Yuba,61.6,84.8,54.88159981,85.3682003,0,0
BosworthRue,2016-05-28,2016,Yuba,61.9,86.2,56.31979942,87.91339951,0,0
BosworthRue,2016-05-29,2016,Yuba,63.9,90.4,58.24940033,89.12119865,0,0
BosworthRue,2016-05-30,2016,Yuba,65.4,93.1,58.39159946,91.89500275,0,0
BosworthRue,2016-05-31,2016,Yuba,69.8,97.8,59.30779915,96.24560242,0,0
BosworthRue,2016-06-01,2016,Yuba,69.5,93.6,62.83399849,100.9346016,0,0
BosworthRue,2016-06-02,2016,Yuba,63.2,93,60.39680004,98.56399918,0,0
BosworthRue,2016-06-03,2016,Yuba,68,96.9,59.01440067,97.77559967,0,0
BosworthRue,2016-06-04,2016,Yuba,70.1,89.5,63.87619934,102.1748001,0,0
BosworthRue,2016-06-05,2016,Yuba,69.6,96.2,64.47920113,93.85700302,0,0
BosworthRue,2016-06-06,2016,Yuba,68.1,93.2,63.81680107,100.7078026,0,0
BosworthRue,2016-06-07,2016,Yuba,62.8,89.1,62.35340157,97.63520126,0,0
BosworthRue,2016-06-08,2016,Yuba,59.6,84.5,58.40419941,93.1730011,0,0
BosworthRue,2016-06-09,2016,Yuba,58.8,82.8,57.55820065,89.47220154,0,0
BosworthRue,2016-06-10,2016,Yuba,61.2,81.2,56.65639992,86.24659843,0,0
BosworthRue,2016-06-11,2016,Yuba,58.2,85.2,54.89600048,84.45380135,0,0
BosworthRue,2016-06-12,2016,Yuba,60.9,86.2,56.49620037,89.16439896,0,0
BosworthRue,2016-06-13,2016,Yuba,60.4,80.4,59.24119968,90.49099808,0,0
BosworthRue,2016-06-14,2016,Yuba,58.8,75.2,57.9092001,85.7048008,0,0
BosworthRue,2016-06-15,2016,Yuba,55.2,69,54.04280052,77.97380066,0,0
BosworthRue,2016-06-16,2016,Yuba,53.6,70.5,51.67040081,71.05819893,0,0
BosworthRue,2016-06-17,2016,Yuba,57.2,73.9,51.36800041,75.39260063,0,0
BosworthRue,2016-06-18,2016,Yuba,59,76.8,56.80580025,77.26279984,0,0
BosworthRue,2016-06-19,2016,Yuba,55.1,85.2,54.32539978,79.88000069,0,0
BosworthRue,2016-06-20,2016,Yuba,60.3,91.2,55.59260063,89.6324028,0,0
BosworthRue,2016-06-21,2016,Yuba,60.6,94.9,58.03159981,95.3059967,0,0
BosworthRue,2016-06-22,2016,Yuba,60.8,89.6,59.20339985,99.52160187,0,0
BosworthRue,2016-06-23,2016,Yuba,59.8,86.3,61.00699959,95.54179764,0,0
BosworthRue,2016-06-24,2016,Yuba,59.9,86.8,59.39600048,92.71579819,0,0
BosworthRue,2016-06-25,2016,Yuba,60.4,93.2,59.57420044,91.58180313,0,0
BosworthRue,2016-06-26,2016,Yuba,65.2,97.1,60.95659981,99.26599808,0,0
BosworthRue,2016-06-27,2016,Yuba,67.3,100.4,61.27880135,101.8112007,0,0
BosworthRue,2016-06-28,2016,Yuba,67.8,100.2,65.5682003,104.6084023,0,0
BosworthRue,2016-06-29,2016,Yuba,67.3,95.4,65.25500069,103.7641991,0,0
BosworthRue,2016-06-30,2016,Yuba,64.2,95.7,61.47679901,100.3496002,0,0
BosworthRue,2016-07-01,2016,Yuba,69.2,96.4,60.59839916,100.5043976,0,0
BosworthRue,2016-07-02,2016,Yuba,65.2,87.2,64.61060104,99.23720016,0,0
BosworthRue,2016-07-03,2016,Yuba,62.8,87.5,64.04539909,94.58600082,0,0
BosworthRue,2016-07-04,2016,Yuba,60.9,84.2,63.2480011,95.55439758,0,0
BosworthRue,2016-07-05,2016,Yuba,58.6,81.9,59.50220051,91.52959747,0,0
BosworthRue,2016-07-06,2016,Yuba,57.1,80.9,57.47539978,88.69280052,0,0
BosworthRue,2016-07-07,2016,Yuba,58.4,81.4,57.63920078,87.32480011,0,0
BosworthRue,2016-07-08,2016,Yuba,57.2,85.3,57.6842001,87.62900124,0,0
BosworthRue,2016-07-09,2016,Yuba,63.7,81,56.96959953,90.95539703,0,0
BosworthRue,2016-07-10,2016,Yuba,55,79.9,56.35759926,87.51740074,0,0
BosworthRue,2016-07-11,2016,Yuba,56.4,92.7,54.72680073,84.90560036,0,0
BosworthRue,2016-07-12,2016,Yuba,58.7,91.1,57.91999931,91.04720154,0,0
BosworthRue,2016-07-13,2016,Yuba,59.3,97.5,59.57959919,92.01920319,0,0
BosworthRue,2016-07-14,2016,Yuba,62.6,95.8,61.28239937,98.02400055,0,0
BosworthRue,2016-07-15,2016,Yuba,64.6,93.1,62.91319962,100.1084023,0,0
BosworthRue,2016-07-16,2016,Yuba,62.3,84.3,63.13999863,98.11940308,0,0
BosworthRue,2016-07-17,2016,Yuba,59.7,80.8,60.575,91.60159912,0,0
BosworthRue,2016-07-18,2016,Yuba,58.5,79.5,58.00999966,88.02320099,0,0
BosworthRue,2016-07-19,2016,Yuba,58.5,84.6,57.20540047,85.94419975,0,0
BosworthRue,2016-07-20,2016,Yuba,57.6,90.1,58.05860043,88.97179832,0,0
BosworthRue,2016-07-21,2016,Yuba,57.8,85.2,57.70939999,91.80860214,0,0
BosworthRue,2016-07-22,2016,Yuba,55.5,91.2,56.92100048,92.21539841,0,0
BosworthRue,2016-07-23,2016,Yuba,57.9,95.5,55.14980011,95.51120071,0,0
BosworthRue,2016-07-24,2016,Yuba,62.4,93.4,61.29140129,101.2909981,0,0
BosworthRue,2016-07-25,2016,Yuba,62.9,96.3,64.35859871,102.5311966,0,0
BosworthRue,2016-07-26,2016,Yuba,61.7,99.2,62.80699959,99.25339813,0,0
BosworthRue,2016-07-27,2016,Yuba,64.5,100.7,63.14360008,103.1305969,0,0
BosworthRue,2016-07-28,2016,Yuba,65.6,98.5,67.09820099,104.1206024,0,0
BosworthRue,2016-07-29,2016,Yuba,66.4,98.1,67.56259995,102.3025986,0,0
BosworthRue,2016-07-30,2016,Yuba,66.5,92.4,68.17099876,102.9614006,0,0
BosworthRue,2016-07-31,2016,Yuba,62.5,88,67.72820168,102.5419975,0,0
BosworthRue,2016-08-01,2016,Yuba,59.6,86.8,62.64679832,95.54720154,0,0
BosworthRue,2016-08-02,2016,Yuba,58.1,91.9,58.68680038,93.57440033,0,0
BosworthRue,2016-08-03,2016,Yuba,61.8,94.1,57.09379997,94.71739731,0,0
BosworthRue,2016-08-04,2016,Yuba,57.8,83.3,58.97660084,99.04460297,0,0
BosworthRue,2016-08-05,2016,Yuba,55,82.2,55.67899952,88.60279846,0,0
BosworthRue,2016-08-06,2016,Yuba,58.4,84.1,55.37660084,86.58319893,0,0
BosworthRue,2016-08-07,2016,Yuba,56.2,89.6,57.36019955,89.67739868,0,0
BosworthRue,2016-08-08,2016,Yuba,57.6,87.5,57.72199993,91.45579681,0,0
BosworthRue,2016-08-09,2016,Yuba,57.6,92.1,58.98920078,93.5114006,0,0
BosworthRue,2016-08-10,2016,Yuba,58.2,90.2,56.77700062,94.64179764,0,0
BosworthRue,2016-08-11,2016,Yuba,59.2,91,60.65419941,92.7769989,0,0
BosworthRue,2016-08-12,2016,Yuba,60.1,96.9,60.91879997,95.15840225,0,0
BosworthRue,2016-08-13,2016,Yuba,60.7,97.2,61.67840157,98.30299835,0,0
BosworthRue,2016-08-14,2016,Yuba,60.4,97.2,62.63779984,100.1210022,0,0
BosworthRue,2016-08-15,2016,Yuba,59.9,92.8,63.79340019,100.6952026,0,0
BosworthRue,2016-08-16,2016,Yuba,60.2,91.3,61.91959953,95.8460022,0,0
BosworthRue,2016-08-17,2016,Yuba,60.6,92.5,62.29039841,97.59920044,0,0
BosworthRue,2016-08-18,2016,Yuba,61.3,92.5,63.67639923,99.18680038,0,0
BosworthRue,2016-08-19,2016,Yuba,62.5,87.3,64.30639992,97.73420181,0,0
BosworthRue,2016-08-20,2016,Yuba,60.1,91.3,64.22360077,93.62839813,0,0
BosworthRue,2016-08-21,2016,Yuba,59.6,84.9,61.46600151,94.11980286,0,0
BosworthRue,2016-08-22,2016,Yuba,58.7,87.5,60.57140026,91.00039978,0,0
BosworthRue,2016-08-23,2016,Yuba,56.9,84.1,59.48060036,90.95179901,0,0
BosworthRue,2016-08-24,2016,Yuba,54.9,85.8,58.21699924,89.61259995,0,0
BosworthRue,2016-08-25,2016,Yuba,55,87,55.26679935,90.43340225,0,0
BosworthRue,2016-08-26,2016,Yuba,53.3,83.9,54.83479977,91.49359665,0,0
BosworthRue,2016-08-27,2016,Yuba,54.7,82.5,54.99680004,87.86299973,0,0
BosworthRue,2016-08-28,2016,Yuba,54,88.3,56.64199924,86.84599876,0,0
BosworthRue,2016-08-29,2016,Yuba,53.3,84.2,55.19660015,90.38480148,0,0
BosworthRue,2016-08-30,2016,Yuba,54.6,88.5,56.67619934,89.04740143,0,0
BosworthRue,2016-08-31,2016,Yuba,56.6,85.8,58.27100048,91.88959885,0,0
BosworthRue,2016-09-01,2016,Yuba,53.8,84.3,59.92700062,90.42260132,0,0
BosworthRue,2016-09-02,2016,Yuba,53.4,87.4,56.73559933,87.28700027,0,0
BosworthRue,2016-09-03,2016,Yuba,54.6,80.9,56.2567997,89.7385994,0,0
BosworthRue,2016-09-04,2016,Yuba,53.4,79.1,57.59240074,84.90739937,0,0
BosworthRue,2016-09-05,2016,Yuba,50.9,84.4,54.26059933,79.70719948,0,0
BosworthRue,2016-09-06,2016,Yuba,49.4,87.7,53.74399986,88.25899849,0,0
BosworthRue,2016-09-07,2016,Yuba,51,90.3,54.83839951,91.02380066,0,0
BosworthRue,2016-09-08,2016,Yuba,55.1,91.9,57.27199993,95.05219879,0,0
BosworthRue,2016-09-09,2016,Yuba,53.7,89.5,60.35719948,92.90299835,0,0
BosworthRue,2016-09-10,2016,Yuba,55.6,90.2,57.42859974,92.18300247,0,0
BosworthRue,2016-09-11,2016,Yuba,53.3,80.5,59.1817997,92.28019714,0,0
BosworthRue,2016-09-12,2016,Yuba,52.8,75.1,55.33159981,83.87420044,0,0
BosworthRue,2016-09-13,2016,Yuba,52.5,72.7,52.8475996,77.18720016,0,0
BosworthRue,2016-09-14,2016,Yuba,47.4,80.7,53.50459919,75.02179832,0,0
BosworthRue,2016-09-15,2016,Yuba,46.4,84.7,50.50580025,81.09679832,0,0
BosworthRue,2016-09-16,2016,Yuba,50,90.7,51.82879963,85.53740005,0,0
BosworthRue,2016-09-17,2016,Yuba,50.6,92.9,53.89699993,90.65840225,0,0
BosworthRue,2016-09-18,2016,Yuba,52,96.5,56.13980045,93.20900192,0,0
BosworthRue,2016-09-19,2016,Yuba,56.6,92.4,58.27460022,96.62180176,0,0
BosworthRue,2016-09-20,2016,Yuba,64,86.9,62.22920113,98.35339813,0,0
BosworthRue,2016-09-21,2016,Yuba,59.1,78,65.15600014,91.77979736,0,0
BosworthRue,2016-09-22,2016,Yuba,51.1,74.9,53.49199924,80.86999931,0,0
BosworthRue,2016-09-23,2016,Yuba,43.3,79.1,49.71200027,75.32240143,0,0
BosworthRue,2016-09-24,2016,Yuba,47.1,87.1,48.83539944,81.91580162,0,0
BosworthRue,2016-09-25,2016,Yuba,44.9,91.5,53.375,91.05259857,0,0
BosworthRue,2016-09-26,2016,Yuba,49.4,95.8,54.72680073,95.34199753,0,0
BosworthRue,2016-09-27,2016,Yuba,50.7,94.1,57.7201992,96.03500137,0,0
BosworthRue,2016-09-28,2016,Yuba,51.7,89.5,59.61379929,95.34920044,0,0
BosworthRue,2016-09-29,2016,Yuba,52.9,84.8,59.61740074,92.17579956,0,0
BosworthRue,2016-09-30,2016,Yuba,53.1,79.4,55.81039944,87.1951992,0,0
BosworthRue,2016-10-01,2016,Yuba,42.1,75.8,49.04960022,79.73239937,0,0
BosworthRue,2016-10-02,2016,Yuba,41.9,69.3,45.43700027,76.36640129,0,0
BosworthRue,2016-10-03,2016,Yuba,38.5,63.3,46.63219948,69.32659912,0,0
BosworthRue,2016-10-04,2016,Yuba,39.8,73,46.30999966,62.94559898,0,0
BosworthRue,2016-10-05,2016,Yuba,37.8,75.4,44.37320013,72.93740005,0,0
BosworthRue,2016-10-06,2016,Yuba,37.6,79.8,44.90420027,75.6067997,0,0
BosworthRue,2016-10-07,2016,Yuba,40.3,82.6,46.34960022,79.63339882,0,0
BosworthRue,2016-10-08,2016,Yuba,45.8,87,46.77800007,83.89760132,0,0
BosworthRue,2016-10-09,2016,Yuba,42.4,87.8,51.17720051,87.50839882,0,0
BosworthRue,2016-10-10,2016,Yuba,44.6,84.5,50.22319927,88.58480148,0,0
BosworthRue,2016-10-11,2016,Yuba,49.1,78.1,51.58759995,84.16040115,0,0
BosworthRue,2016-10-12,2016,Yuba,44.7,78.1,50.30600014,78.24200096,0,0
BosworthRue,2016-10-13,2016,Yuba,55.9,72.4,47.20459919,77.07200165,1,0
BosworthRue,2017-05-23,2017,Yuba,77.815,95.711,60.95659981,96.50479736,1,0
BosworthRue,2017-05-24,2017,Yuba,64.161,85.352,63.61339951,98.12120209,0,0
BosworthRue,2017-05-25,2017,Yuba,56.035,72.093,54.25520058,87.49220085,0,0
BosworthRue,2017-05-26,2017,Yuba,55.299,72.178,53.36420078,74.71220016,0,0
BosworthRue,2017-05-27,2017,Yuba,56.728,79.347,53.31560001,73.81939964,0,0
BosworthRue,2017-05-28,2017,Yuba,59.358,86.981,54.98960056,80.92039909,0,0
BosworthRue,2017-05-29,2017,Yuba,61.633,86.709,54.61879997,87.91879997,0,0
BosworthRue,2017-05-30,2017,Yuba,58.626,80.449,57.38899918,88.36700096,0,0
BosworthRue,2017-05-31,2017,Yuba,57.29,79.567,56.13799973,82.54399986,0,0
BosworthRue,2017-06-01,2017,Yuba,61.462,84.362,56.23159981,80.03120003,0,0
BosworthRue,2017-06-02,2017,Yuba,62.962,89.177,58.45639992,85.77860146,0,0
BosworthRue,2017-06-03,2017,Yuba,66,87.847,58.76059933,91.33340225,0,0
BosworthRue,2017-06-04,2017,Yuba,61.804,87.21,59.70739937,90.14900055,0,0
BosworthRue,2017-06-05,2017,Yuba,61.977,90.194,55.29199924,90.08779984,0,0
BosworthRue,2017-06-06,2017,Yuba,63.648,89.823,54.76279984,92.06419907,0,0
BosworthRue,2017-06-07,2017,Yuba,61.977,80.537,59.07199993,92.65099945,0,0
BosworthRue,2017-06-08,2017,Yuba,51.282,68.227,58.64540081,84.07039909,0,0
BosworthRue,2017-06-09,2017,Yuba,60.132,75.333,50.69839916,69.08000069,0,0
BosworthRue,2017-06-10,2017,Yuba,53.121,74.12,52.24280052,78.46160049,0,0
BosworthRue,2017-06-11,2017,Yuba,54.561,67.114,50.82619934,75.0614006,0,0
BosworthRue,2017-06-12,2017,Yuba,54.561,71.964,51.49580059,68.69659843,0,0
BosworthRue,2017-06-13,2017,Yuba,57.247,82.042,52.28060036,73.4864006,0,0
BosworthRue,2017-06-14,2017,Yuba,60.003,88.947,52.23920078,84.27739868,0,0
BosworthRue,2017-06-15,2017,Yuba,63.689,90.286,56.35759926,90.79520264,0,0
BosworthRue,2017-06-16,2017,Yuba,68.142,94.609,59.8135994,94.05499725,0,0
BosworthRue,2017-06-17,2017,Yuba,71.791,94.23,66.21080093,98.95279846,0,0
BosworthRue,2017-06-18,2017,Yuba,73.342,101.408,73.25779915,99.67639923,0,0
BosworthRue,2017-06-19,2017,Yuba,76.725,101.912,76.6094017,106.3669975,0,0
BosworthRue,2017-06-20,2017,Yuba,76.55,102.114,75.19280052,106.5992004,0,0
BosworthRue,2017-06-21,2017,Yuba,75.594,102.722,73.54220085,105.0854012,0,0
BosworthRue,2017-06-22,2017,Yuba,74.943,99.464,73.81220016,106.1797974,0,0
BosworthRue,2017-06-23,2017,Yuba,71.577,97.696,71.90420113,107.1283981,0,0
BosworthRue,2017-06-24,2017,Yuba,68.871,94.134,68.07380066,103.0334023,0,0
BosworthRue,2017-06-25,2017,Yuba,66.087,89.962,66.71840019,99.78620071,0,0
BosworthRue,2017-06-26,2017,Yuba,59.873,83.332,60.36619968,94.93700027,0,0
BosworthRue,2017-06-27,2017,Yuba,58.498,85.802,58.77140026,88.62079887,0,0
BosworthRue,2017-06-28,2017,Yuba,58.455,88.626,57.56540012,90.4730011,0,0
BosworthRue,2017-06-29,2017,Yuba,61.162,92.527,58.10540047,92.73380203,0,0
BosworthRue,2017-06-30,2017,Yuba,61.59,90.055,60.94760132,95.25019989,0,0
BosworthRue,2017-07-01,2017,Yuba,62.062,88.902,59.12959919,95.41579819,0,0
BosworthRue,2017-07-02,2017,Yuba,66.173,91.308,60.27619934,92.6635994,0,0
BosworthRue,2017-07-03,2017,Yuba,65.872,87.665,62.5135994,96.46160049,0,0
BosworthRue,2017-07-04,2017,Yuba,63.133,91.029,62.41459885,94.5230011,0,0
BosworthRue,2017-07-05,2017,Yuba,63.99,89.915,62.19860077,96.9385994,0,0
BosworthRue,2017-07-06,2017,Yuba,65.273,98.283,60.97280121,94.62020264,0,0
BosworthRue,2017-07-07,2017,Yuba,67.199,97.99,61.65139923,103.308802,0,0
BosworthRue,2017-07-08,2017,Yuba,68.313,97.111,66.79579887,107.0887993,0,0
BosworthRue,2017-07-09,2017,Yuba,66.087,95.855,66.64100151,105.1700027,0,0
BosworthRue,2017-07-10,2017,Yuba,63.946,90.424,66.2269989,102.198201,0,0
BosworthRue,2017-07-11,2017,Yuba,64.546,87.802,63.90139923,99.77719879,0,0
BosworthRue,2017-07-12,2017,Yuba,62.062,90.379,63.92840157,95.59039841,0,0
BosworthRue,2017-07-13,2017,Yuba,64.074,90.936,63.28580093,95.46259995,0,0
BosworthRue,2017-07-14,2017,Yuba,64.161,94.134,63.27679901,96.74239731,0,0
BosworthRue,2017-07-15,2017,Yuba,62.748,100.06,62.29220085,97.61539841,0,0
BosworthRue,2017-07-16,2017,Yuba,67.199,102.976,63.02659912,101.4494003,0,0
BosworthRue,2017-07-17,2017,Yuba,66.087,93.328,67.775,105.0116005,0,0
BosworthRue,2017-07-18,2017,Yuba,62.062,84.812,67.97480011,101.9533981,0,0
BosworthRue,2017-07-19,2017,Yuba,56.512,95.952,57.94699993,92.92280121,0,0
BosworthRue,2017-07-20,2017,Yuba,59.229,98.38,57.3043993,95.31319962,0,0
BosworthRue,2017-07-21,2017,Yuba,61.547,99.217,60.59300041,94.8289978,0,0
BosworthRue,2017-07-22,2017,Yuba,63.518,98.136,61.89619865,96.36980286,0,0
BosworthRue,2017-07-23,2017,Yuba,65.829,102.367,62.53159981,99.53779984,0,0
BosworthRue,2017-07-24,2017,Yuba,64.033,88.443,67.82539978,101.7950027,0,0
BosworthRue,2017-07-25,2017,Yuba,60.948,95.711,62.39300041,94.56980286,0,0
BosworthRue,2017-07-26,2017,Yuba,61.506,97.306,61.68740005,94.95139923,0,0
BosworthRue,2017-07-27,2017,Yuba,63.133,99.563,62.60719948,96.50479736,0,0
BosworthRue,2017-07-28,2017,Yuba,64.418,98.676,64.50259857,101.1200027,0,0
BosworthRue,2017-07-29,2017,Yuba,60.991,98.577,63.47119865,101.080397,0,0
BosworthRue,2017-07-30,2017,Yuba,62.875,96.966,60.60379963,97.91779709,0,0
BosworthRue,2017-07-31,2017,Yuba,63.903,97.063,62.40380135,99.90139923,0,0
BosworthRue,2017-08-01,2017,Yuba,65.444,97.354,64.95799904,99.81319962,0,0
BosworthRue,2017-08-02,2017,Yuba,69.6,93.897,66.97940102,102.9055969,0,0
BosworthRue,2017-08-03,2017,Yuba,69.343,94.276,70.01419907,101.8903984,0,0
BosworthRue,2017-08-04,2017,Yuba,67.413,92.057,71.27779846,102.1153984,0,0
BosworthRue,2017-08-05,2017,Yuba,69.386,89.454,72.98959885,96.58220291,0,0
BosworthRue,2017-08-06,2017,Yuba,63.561,86.301,64.4594017,94.62200165,0,0
BosworthRue,2017-08-07,2017,Yuba,61.248,90.518,61.67119865,92.44219742,0,0
BosworthRue,2017-08-08,2017,Yuba,61.891,92.48,60.52819996,93.52400055,0,0
BosworthRue,2017-08-09,2017,Yuba,61.032,91.495,61.59920044,95.38160324,0,0
BosworthRue,2017-08-10,2017,Yuba,60.948,91.636,60.59839916,93.4844017,0,0
BosworthRue,2017-08-11,2017,Yuba,63.262,94.896,60.70099945,94.26920319,0,0
BosworthRue,2017-08-12,2017,Yuba,64.803,91.589,63.22460022,96.87739868,0,0
BosworthRue,2017-08-13,2017,Yuba,60.948,87.391,62.35159912,97.80079956,0,0
BosworthRue,2017-08-14,2017,Yuba,61.977,82.175,61.60460091,92.69960022,0,0
BosworthRue,2017-08-15,2017,Yuba,58.368,83.109,58.60580025,84.54920044,0,0
BosworthRue,2017-08-16,2017,Yuba,58.541,86.164,57.57440033,85.33939896,0,0
BosworthRue,2017-08-17,2017,Yuba,61.677,90.612,58.03879929,88.88720016,0,0
BosworthRue,2017-08-18,2017,Yuba,62.062,92.62,62.84659843,93.14420319,0,0
BosworthRue,2017-08-19,2017,Yuba,63.133,92.714,63.21200027,95.08460159,0,0
BosworthRue,2017-08-20,2017,Yuba,61.633,88.306,62.76379929,95.42480011,0,0
BosworthRue,2017-08-21,2017,Yuba,61.205,83.736,62.14639854,91.94900055,0,0
BosworthRue,2017-08-22,2017,Yuba,64.76,91.402,62.67920113,86.63359871,0,0
BosworthRue,2017-08-23,2017,Yuba,63.604,95.855,65.11640129,93.34039841,0,0
BosworthRue,2017-08-24,2017,Yuba,61.205,89.454,63.42079887,98.19319687,0,0
BosworthRue,2017-08-25,2017,Yuba,57.463,94.896,58.73000069,93.22340088,0,0
BosworthRue,2017-08-26,2017,Yuba,58.195,101.761,57.1135994,96.51020126,0,0
BosworthRue,2017-08-27,2017,Yuba,63.689,100.807,63.19579887,105.0025986,0,0
BosworthRue,2017-08-28,2017,Yuba,62.319,100.108,68.59220085,107.0744003,0,0
BosworthRue,2017-08-29,2017,Yuba,62.233,94.181,67.83979874,107.7944031,0,0
BosworthRue,2017-08-30,2017,Yuba,57.807,95.662,63.93560104,102.4700027,0,0
BosworthRue,2017-08-31,2017,Yuba,55.125,92.151,58.56979942,97.59380341,0,0
BosworthRue,2017-09-01,2017,Yuba,58.928,94.8,57.69499931,100.6033981,0,0
BosworthRue,2017-09-02,2017,Yuba,61.677,104.929,66.92900124,107.9564034,0,0
BosworthRue,2017-09-03,2017,Yuba,63.304,102.569,69.78560104,105.794603,0,0
BosworthRue,2017-09-04,2017,Yuba,67.971,92.057,70.84579887,105.2492004,0,0
BosworthRue,2017-09-05,2017,Yuba,65.615,85.712,71.98339882,98.13740005,0,0
BosworthRue,2017-09-06,2017,Yuba,65.403,91.263,71.27059898,90.29480286,0,0
BosworthRue,2017-09-07,2017,Yuba,62.276,77.815,68.02519989,94.32320099,0,0
BosworthRue,2017-09-08,2017,Yuba,57.807,86.664,60.42380066,79.63520126,0,0
BosworthRue,2017-09-09,2017,Yuba,58.152,90.424,59.19439964,88.89619865,0,0
BosworthRue,2017-09-10,2017,Yuba,58.541,93.375,60.75500069,91.91120071,0,0
BosworthRue,2017-09-11,2017,Yuba,62.49,93.706,63.14180107,97.57939758,0,0
BosworthRue,2017-09-12,2017,Yuba,63.176,93.139,68.15839882,97.79900055,0,0
BosworthRue,2017-09-13,2017,Yuba,63.561,83.021,65.75899849,94.90279846,0,0
BosworthRue,2017-09-14,2017,Yuba,59.185,74.727,62.40739937,84.36740074,0,0
BosworthRue,2017-09-15,2017,Yuba,54.387,82.575,57.01100082,76.1594017,0,0
BosworthRue,2017-09-16,2017,Yuba,51.589,85.262,55.81039944,85.17739868,0,0
BosworthRue,2017-09-17,2017,Yuba,50.268,85.757,56.10739937,86.2682003,0,0
BosworthRue,2017-09-18,2017,Yuba,56.122,80.008,53.70800076,86.73799973,0,0
BosworthRue,2017-09-19,2017,Yuba,47.959,76.114,55.37120037,83.29459953,0,0
BosworthRue,2017-09-20,2017,Yuba,52.246,77.553,51.21860008,78.33020058,0,0
BosworthRue,2017-09-21,2017,Yuba,44.127,72.221,53.24000034,78.83060036,0,0
BosworthRue,2017-09-22,2017,Yuba,46.076,74.77,51.51019955,72.73040047,0,0
BosworthRue,2017-09-23,2017,Yuba,42.8,77.16,48.59060001,75.4087986,0,0
BosworthRue,2017-09-24,2017,Yuba,42.616,80.89,51.13400021,80.31740074,0,0
BosworthRue,2017-09-25,2017,Yuba,43.03,84.857,50.52919941,84.04340019,0,0
BosworthRue,2017-09-26,2017,Yuba,48.672,91.495,50.92700062,87.31939964,0,0
BosworthRue,2017-09-27,2017,Yuba,46.121,90.147,56.93899918,92.66539841,0,0
BosworthRue,2017-09-28,2017,Yuba,49.87,90.147,55.42879963,90.77000275,0,0
BosworthRue,2017-09-29,2017,Yuba,51.237,82.976,54.91760063,89.93660049,0,0
BosworthRue,2017-09-30,2017,Yuba,47.736,82.931,58.00459919,84.66080093,0,0
BosworthRue,2017-10-01,2017,Yuba,41.322,78.296,53.61800041,84.57799835,0,0
BosworthRue,2017-10-02,2017,Yuba,45.082,75.985,54.64580059,80.53700027,0,0
BosworthRue,2017-10-03,2017,Yuba,34.713,79.48,43.82780018,77.41939964,0,0
BosworthRue,2017-10-04,2017,Yuba,38.795,78.645,43.42999983,80.16439896,0,0
BosworthRue,2017-10-05,2017,Yuba,38.415,80.096,45.66020041,79.42639923,0,0
BosworthRue,2017-10-06,2017,Yuba,38.748,86.664,44.30839968,81.47840157,0,0
BosworthRue,2017-10-07,2017,Yuba,42.433,87.528,46.67539978,85.94599876,0,0
BosworthRue,2017-10-08,2017,Yuba,45.489,80.316,50.24119968,86.77579956,0,0
BosworthRue,2017-10-09,2017,Yuba,48.762,83.242,53.0635994,81.01040115,0,0
BosworthRue,2017-10-10,2017,Yuba,44.31,79.788,50.36180038,81.98239937,0,0
BosworthRue,2017-10-11,2017,Yuba,43.075,74.597,48.07219982,80.56580162,0,0
BosworthRue,2017-10-12,2017,Yuba,42.064,74.597,47.21720085,75.17840157,0,0
BosworthRue,2017-10-13,2017,Yuba,35.298,76.768,41.20519972,74.57900124,0,0
BosworthRue,2017-10-14,2017,Yuba,42.939,78.382,40.94060001,77.33480148,0,0
BosworthRue,2017-10-15,2017,Yuba,37.035,82.753,45.10039978,78.11959953,0,0
BosworthRue,2017-10-16,2017,Yuba,37.56,81.466,42.58580008,82.37659912,0,0
BosworthRue,2017-10-17,2017,Yuba,41.137,78.251,44.02399969,82.82659912,0,0
BosworthRue,2018-05-22,2018,Yuba,63.862,79.788,49.6885994,82.98139992,1,0
BosworthRue,2018-05-23,2018,Yuba,57.29,74.77,54.31279984,81.28399849,0,0
BosworthRue,2018-05-24,2018,Yuba,54.126,78.645,51.49399986,75.72739868,0,0
BosworthRue,2018-05-25,2018,Yuba,54.648,63.262,51.15019989,79.48759995,0,0
BosworthRue,2018-05-26,2018,Yuba,56.512,72.739,53.68819962,65.29100151,0,0
